MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
0.7256,46.0,5.5987,0.751,1164.0,2.5139,40.06003035964296,-122.15471650629048,1.3393
5.01,21.0,3.9575,0.7915,973.0,2.1759,40.95505074726688,-114.60689305449625,3.5331
3.3873,33.0,10.1238,2.469,582.0,6.8887,35.71095399008959,-117.18500208953155,1.9219
0.8218,9.0,2.0956,0.3424,582.0,4.5568,36.068038050079466,-122.0131796128712,1.6255
3.6669,10.0,8.183,1.3619,1221.0,3.3473,33.39282842848826,-121.11562076116213,2.6549
1.3519,22.0,4.8361,0.6531,514.0,4.2272,37.99366133946366,-114.81975945838111,1.0819
3.7022,31.0,2.9548,0.551,1835.0,3.6214,32.84145160106905,-115.18140553957298,3.0088
10.3303,11.0,2.9184,0.4635,2313.0,5.2394,36.923181172258374,-120.24596239724006,5.0
2.4016,19.0,5.2328,1.1528,201.0,1.7128,37.655124029721975,-124.09777416908976,3.0745
5.8025,41.0,3.084,0.4527,139.0,3.7827,35.222141895218705,-123.99077762661365,3.6554
1.1503,12.0,5.9867,1.2927,1548.0,2.851,38.1129159754056,-121.51885794535691,2.3075
0.9384,38.0,4.2303,0.7328,1655.0,2.4805,32.78975237442097,-117.8942166969405,2.0795
11.158,16.0,5.6751,1.3736,130.0,4.2861,32.85480779311754,-118.3659563289871,5.0
3.3719,13.0,2.7333,0.5318,758.0,2.9586,40.314705326266754,-117.8448082370886,3.1733
4.2447,38.0,1.873,0.4406,1109.0,2.9314,35.921811093407,-116.96852879471288,2.2221
6.0886,13.0,2.8675,0.44,4414.0,3.5006,33.707074870192905,-124.30016133727625,3.2436
1.8786,15.0,9.6975,2.3575,690.0,3.4326,37.46131097052064,-123.39660125068934,1.1154
4.8432,18.0,7.9884,1.1838,1013.0,2.0008,39.8149387544368,-120.72542375581426,4.7691
4.3557,16.0,6.562,1.5942,196.0,2.6095,34.55029976122001,-122.87397002602339,2.6602
1.0982,41.0,7.0031,1.6376,668.0,2.9164,38.4174595202805,-123.70913955328218,2.0972
7.8388,50.0,5.8941,0.8622,174.0,3.1683,33.310800917440794,-117.76987384202802,3.885
6.7856,42.0,12.2718,2.5203,207.0,3.4122,32.99097635110177,-115.93896698634346,3.688
1.1067,44.0,4.3122,0.7244,3501.0,2.4179,37.5478689998974,-116.59742009694003,2.6851
3.1274,5.0,6.5727,1.1318,1479.0,3.1962,37.63603365529601,-115.92108232460362,3.0295
2.3123,27.0,4.2524,0.5321,870.0,4.7681,38.55558406423296,-117.5085062873923,1.4545
7.3362,2.0,5.9494,1.3546,3149.0,5.492,39.39786767036529,-116.77887412095087,4.8114
1.0127,41.0,8.7653,1.3476,1045.0,2.5583,41.77059475489408,-121.64632287081284,1.3546
15.0,50.0,3.929,0.8641,440.0,2.8195,37.404853308861355,-114.07341561901627,5.0
2.4057,27.0,2.4032,0.4725,946.0,2.3137,35.56808649294184,-122.57676062781418,1.9448
4.5581,1.0,4.0209,0.9899,696.0,1.4238,40.054268850302684,-122.24781431891148,4.443
7.1796,14.0,2.5307,0.3697,368.0,3.4899,35.07290638698971,-121.4663207659336,4.2512
2.3698,35.0,5.3499,0.8649,3145.0,3.5355,36.670228496703544,-114.25900948388092,2.3252
2.5081,23.0,4.6929,0.6647,121.0,2.625,33.245335622751526,-114.12296981178399,1.7053
1.9117,43.0,2.6552,0.6059,469.0,2.8665,32.74083206244685,-116.15361562808178,1.5174
1.4625,22.0,1.6317,0.2659,2108.0,4.9656,41.64515993944029,-117.89489521512385,2.3371
3.2881,27.0,4.9969,0.7264,343.0,4.5793,40.44181114486595,-119.03934296056156,2.4936
2.4727,50.0,19.1484,3.7715,3274.0,1.7408,39.11175495789013,-114.30848112028812,2.1691
1.903,25.0,4.4726,0.7563,61.0,2.5423,36.385052971935565,-117.1959605699884,1.0915
1.9824,34.0,3.8993,0.8796,345.0,2.52,34.146296040673036,-114.58033365257668,1.2421
4.0689,49.0,2.7876,0.6113,1307.0,2.2699,33.986151905375316,-121.17621660548495,2.3609
1.5554,27.0,6.5933,0.894,246.0,3.7297,34.877307532563655,-120.99536468116956,1.2647
2.2867,35.0,3.4255,0.7922,769.0,2.9668,37.717653314708144,-115.52539176175642,2.2387
5.0991,21.0,3.0005,0.7433,385.0,4.254,39.28866126565059,-122.9265233338544,3.8962
3.2319,39.0,8.0389,1.7494,3030.0,5.0928,38.77187507881845,-114.5677574563912,2.6129
1.3038,3.0,3.8378,0.8716,3884.0,3.0315,35.15937202098646,-119.17151927603422,1.2148
2.6732,25.0,5.2172,1.2483,1288.0,2.4868,41.57122016630034,-114.77265427487117,2.4955
3.6911,47.0,6.417,1.4256,1396.0,3.0669,39.5100207086098,-120.96367571837897,3.0426
5.433,4.0,2.6628,0.522,1940.0,5.9475,37.766363498858304,-116.98243150653633,3.624
1.602,15.0,3.5732,0.4604,849.0,2.1588,38.311347089226345,-119.42981121928676,1.4841
1.8386,3.0,10.519,1.9247,597.0,4.5893,36.486200593064005,-117.91856188242254,1.6882
1.6709,11.0,3.6531,0.8102,585.0,3.8005,34.853444400261,-119.2040888220389,1.0907
1.73,28.0,3.9313,0.6027,282.0,1.8619,35.881740447186985,-114.3452860176007,1.5198
3.6093,3.0,4.2304,0.8671,125.0,2.3485,39.69953804941151,-117.23289332295387,2.5608
4.1212,18.0,7.7029,1.2399,333.0,3.1331,32.63673814198268,-121.86115082942369,1.8683
5.6725,46.0,9.7124,2.2541,2317.0,3.6934,33.602690084815706,-114.94839231999661,3.5282
2.5502,9.0,5.4359,0.909,630.0,2.753,32.93702509920665,-121.4126877493714,1.5175
1.0164,15.0,5.0693,0.6383,2118.0,2.0727,32.88692362203022,-120.598146457341,0.6531
4.3433,40.0,4.1886,0.8197,1769.0,1.3054,40.626875548104564,-123.42770117078776,3.087
3.0386,8.0,6.9429,0.8744,412.0,1.7955,39.18474966411023,-115.05035154213999,2.5075
2.8348,40.0,4.1106,0.6085,856.0,3.3079,37.00465137632959,-121.49582375610744,1.701
1.107,14.0,4.6679,0.8644,250.0,5.0856,33.42942452618451,-121.78136501172048,1.8606
2.3701,38.0,10.0115,2.2338,1919.0,5.0967,37.17035081360991,-114.83724272105299,2.168
1.1787,13.0,5.3129,0.8586,957.0,3.6256,36.997981822415376,-116.04196794474714,2.0277
3.809,39.0,6.1835,0.9746,1444.0,2.793,34.145417764145144,-123.01867132404657,3.2735
2.0119,47.0,4.1619,0.5606,352.0,1.6729,36.62159066776074,-116.42209270901135,1.9269
1.8895,10.0,4.2835,0.8401,278.0,3.4037,36.28579497677505,-114.9131524704352,1.6267
0.9268,44.0,2.5523,0.483,194.0,1.1658,38.35057593149605,-123.67563220878719,2.0377
5.5788,30.0,7.3525,0.8908,627.0,1.6328,38.53338968324262,-115.83524255350198,3.8591
2.2682,5.0,4.2775,0.9042,1233.0,2.7346,32.93038809283442,-118.75208945533291,2.2578
2.8889,22.0,4.5114,0.8114,1288.0,3.1358,36.05881983895148,-117.47342678152259,2.1638
1.6244,35.0,8.2837,1.3054,688.0,4.5233,38.44566919928525,-119.32502944149816,2.4402
0.8561,5.0,8.0019,1.6996,581.0,2.2978,37.279794456510835,-117.17306760849458,2.1035
1.8736,12.0,3.898,0.8791,977.0,4.2929,40.63665349128906,-124.14197245249909,2.2515
2.0958,35.0,4.2333,0.8366,3542.0,1.9551,38.75758950037998,-116.49157940615552,1.6165
3.3365,21.0,2.2692,0.3002,77.0,4.8749,34.04787705727358,-124.14989117248093,2.9199
2.1201,26.0,6.1724,1.4675,1787.0,3.4541,33.170403100304085,-119.71935159865289,2.1675
1.644,1.0,6.2333,0.7624,232.0,1.6338,38.60298314296,-122.9148675721319,1.8052
0.949,49.0,3.7525,0.5524,358.0,2.207,32.75185745014541,-115.85247008781127,0.8687
2.8121,10.0,5.6947,0.8791,430.0,1.5687,38.0648680220979,-121.20656045365548,1.6433
1.5565,38.0,6.8429,1.1503,2631.0,5.4709,41.4321872935371,-119.7320177816545,2.0017
6.8522,24.0,3.3527,0.5573,1517.0,4.2389,37.967004689820854,-119.99811721636773,4.4864
3.0195,31.0,4.5703,1.0825,723.0,3.8247,36.18761429896196,-116.38872936031058,2.4723
4.0288,45.0,5.4038,1.2077,3002.0,2.253,38.61123807520235,-119.44798422214225,3.8072
2.2838,47.0,6.0907,0.8904,1308.0,4.0957,36.85340245966941,-116.21593748239137,1.8352
3.1296,23.0,6.2503,1.5253,380.0,1.7965,37.68335949850138,-123.72816309357191,1.7273
1.4572,21.0,4.386,0.7329,431.0,2.1363,41.443915683376986,-122.48826333701855,1.3869
1.1915,2.0,3.6568,0.5427,550.0,1.6236,36.167975059107356,-118.7088903787132,1.5573
2.7472,31.0,2.5381,0.6166,2673.0,4.4178,41.631310356327184,-114.5555725900967,2.341
4.0523,2.0,4.4111,0.8573,2610.0,7.8091,41.1008310985826,-123.7150426094213,3.0068
0.6962,30.0,6.3568,1.2501,643.0,4.1801,34.360015780498316,-124.04761573035293,0.971
1.9167,25.0,10.3893,2.1327,2176.0,5.3865,33.158932358314075,-122.85621791325751,2.2632
9.8699,49.0,7.1241,1.4339,375.0,1.4565,33.457391013085555,-117.76789214696835,5.0
3.8017,19.0,5.236,1.0571,443.0,4.5131,32.67310734368972,-120.3105743749624,2.5718
7.9753,1.0,4.9474,0.5949,864.0,2.3931,33.39720812718132,-115.8317000161143,4.8627
1.744,37.0,3.9366,0.8233,478.0,1.8939,38.98856434745539,-123.74470190944565,2.0019
1.9728,28.0,3.0314,0.6562,232.0,4.662,33.17629216037218,-122.43765208844565,1.7026
5.348,20.0,7.0827,0.8747,504.0,2.3132,35.530268487790735,-121.3497227426186,3.1588
4.2058,48.0,8.0728,1.6241,688.0,2.6543,40.52631545420982,-117.91933408976776,2.137
2.5445,5.0,3.0916,0.4774,2555.0,4.4478,32.721083389490346,-117.30568675183375,1.2043
1.1233,30.0,8.1845,1.6506,632.0,4.1372,40.23745058459489,-123.19586541338037,1.6719
6.1092,23.0,5.4986,0.8492,655.0,2.497,35.1776203603473,-114.59005055558674,3.8912
15.0,42.0,6.9107,0.9155,894.0,2.3598,33.622565862405736,-120.9190365805028,5.0
0.9046,27.0,10.1889,1.4588,840.0,3.2689,39.11900307095943,-117.01172798849703,1.2478
7.2611,42.0,3.0025,0.7185,1116.0,2.2808,38.474957044408896,-118.99581895104916,4.8322
1.9585,1.0,3.3094,0.5861,719.0,3.437,40.835984128507,-122.16103980775539,1.9342
2.1524,9.0,4.5641,1.0914,504.0,3.7018,39.48317491613692,-115.61460260728819,2.2279
3.283,50.0,3.5299,0.6457,302.0,4.5868,40.13306883865606,-115.90850070398474,2.7119
1.169,7.0,3.7687,0.8924,2035.0,4.619,35.17932843942741,-120.34124553387475,2.8505
2.6485,51.0,7.1469,1.385,167.0,3.0577,34.18567566590737,-118.31962035021452,1.5031
0.88,26.0,5.3871,0.8923,333.0,4.4294,39.630840140588155,-121.79283019267264,2.2687
3.7934,16.0,5.5082,0.82,685.0,2.0107,40.164930023039005,-117.25655789816383,2.1161
12.9825,6.0,5.1897,0.8732,892.0,3.2755,41.90979884900639,-121.25521846748546,5.0
1.7373,42.0,3.9544,0.5655,439.0,3.6727,36.419867930658555,-115.63717328898653,2.2072
2.4154,37.0,5.4849,1.358,133.0,4.2324,36.03417181503144,-122.21745640508863,1.3669
2.5002,45.0,4.7347,0.7828,995.0,2.853,39.87592312704897,-124.34456406040613,2.7069
5.4223,12.0,7.2206,1.3893,733.0,1.2596,35.73763363240367,-121.68066555933686,3.5901
3.6107,24.0,6.5713,1.64,111.0,7.1417,41.34219459323386,-122.4939488921754,2.5086
5.1771,17.0,6.013,1.1272,318.0,2.3351,40.65492114250861,-119.16299238288829,3.638
1.9072,2.0,5.0808,0.8149,585.0,4.3329,36.57544326006268,-122.36111543760595,1.5296
3.6822,31.0,4.2471,0.8487,1625.0,4.5621,39.63327514401922,-116.48650635744531,1.9947
0.5,37.0,3.1347,0.7092,118.0,3.8195,39.668157303804485,-121.96560830095795,0.2961
4.3372,42.0,16.3871,3.2797,445.0,5.0454,33.47967675394136,-117.07683411091712,2.5438
1.159,29.0,4.9584,0.737,1439.0,1.4154,41.07425261345588,-118.4260553083559,2.0179
2.1612,1.0,6.6453,0.9637,341.0,4.8982,37.29989753825464,-114.14437650704521,1.5777
4.5799,44.0,7.0672,1.507,256.0,1.486,40.35134592802355,-114.00103974140306,3.2804
0.9275,14.0,5.0577,1.1651,3324.0,2.9073,35.54047120979081,-115.36997612516804,0.6593
5.8276,40.0,4.7512,1.002,161.0,5.8099,41.0074706707139,-116.52017462236311,4.8076
2.4918,49.0,3.9731,0.5249,560.0,2.8677,36.19741594797455,-120.44220765299397,0.5206
7.5171,11.0,2.6529,0.4295,790.0,3.458,32.60295768906283,-116.59059436512132,5.0
1.4449,32.0,10.4006,2.1749,1514.0,1.2675,41.10112877598301,-114.45490686066535,1.4122
0.7642,20.0,4.0922,0.8693,1287.0,4.6935,33.36722342946827,-124.25453545834783,1.5844
2.6638,2.0,3.3019,0.5955,1241.0,3.1011,35.53347955710894,-118.85189564792374,2.4936
4.0999,31.0,9.0706,1.4399,862.0,8.6534,41.525588686982644,-122.21101780392144,3.612
4.3477,5.0,4.565,0.6025,889.0,1.5893,41.530767895906784,-118.64229868337708,3.6358
1.2277,32.0,5.299,0.6724,1649.0,2.248,37.94765993717122,-119.60230555753164,1.5678
0.8718,50.0,4.1939,0.5655,3330.0,1.9769,38.50245351561309,-118.45442989370102,1.2659
2.1845,9.0,2.7442,0.4497,436.0,5.3458,36.760232458794036,-118.71489667510339,2.1514
3.9021,41.0,5.0657,1.0096,147.0,3.0675,35.28550233113161,-114.4188760887301,3.0792
3.7661,10.0,4.9334,1.136,1209.0,7.2683,35.6223131810142,-118.70204585618526,1.2109
8.1702,36.0,4.2744,0.6523,514.0,2.7613,38.888925332731866,-115.61456307468889,5.0
2.093,49.0,7.6054,0.9874,1027.0,2.3762,39.64755802965796,-121.14188698859111,2.5394
0.7472,26.0,6.6565,1.6346,3866.0,3.779,40.02000091539556,-119.89994276769399,2.1071
6.2819,44.0,8.82,1.7657,130.0,3.9432,40.00137235654826,-119.5606585015295,4.5034
3.1163,3.0,3.3655,0.4661,595.0,2.9618,33.36645797896256,-121.57335554497851,1.9965
3.3119,36.0,6.3481,0.9686,1062.0,5.6562,37.19699289467452,-120.51220225448147,1.9762
4.6504,23.0,11.3258,1.9756,391.0,1.4031,33.04680822015812,-118.21561266559885,3.2165
6.5834,30.0,6.4636,1.5885,575.0,1.8344,37.72052438207549,-118.40802848530241,4.5405
2.6748,39.0,6.4494,0.8723,3567.0,5.4966,36.69453976304708,-117.81742888197846,1.9099
6.194,23.0,5.1088,0.8968,3341.0,2.8975,40.93318973620385,-120.80591188808852,4.1898
4.0008,23.0,6.7484,1.1934,290.0,3.9014,35.83369261924475,-121.1837693008929,2.3373
1.7179,43.0,3.517,0.8757,929.0,2.035,33.612136656062255,-118.07801223108129,1.5981
2.3088,36.0,3.8806,0.5629,513.0,3.0925,33.85842097950194,-123.104951641511,1.4601
4.1859,25.0,3.5363,0.6397,695.0,3.415,39.734351001315986,-121.84316879291254,2.8132
1.655,20.0,4.2094,1.0452,4770.0,4.7736,38.37307160150448,-124.05765876199355,1.2677
5.0557,38.0,4.8832,1.003,368.0,2.3946,33.46066542316651,-123.73758604774116,2.5409
3.0366,33.0,9.2096,1.3028,1850.0,4.608,33.299014658092474,-121.9444755677636,2.4495
3.5507,33.0,7.8894,1.9068,422.0,1.5482,39.15920674886164,-124.29494255688235,3.1106
7.451,38.0,3.2974,0.6284,1019.0,2.4425,33.19124856045984,-121.92318878308166,3.677
3.4889,1.0,3.4495,0.779,353.0,4.0366,40.307670563258384,-117.62274860784872,2.5473
2.8576,47.0,3.9546,0.8889,339.0,2.7234,39.209301157986715,-123.85837567607621,2.4965
2.5656,33.0,3.8779,0.7439,883.0,3.9827,33.272813416098046,-119.91426488315626,2.0358
2.4738,38.0,7.8497,1.7749,1106.0,4.4344,33.305958283809325,-114.91235773734473,1.9653
3.3825,24.0,9.5306,2.24,446.0,2.0685,41.87307599576117,-116.19150929628329,1.8811
7.0592,9.0,3.0583,0.6901,562.0,2.0203,36.05557255968314,-121.292906225904,3.5328
1.7714,31.0,5.5297,1.1172,358.0,6.7876,36.02110039713546,-114.78954246848771,2.221
1.68,38.0,4.4391,0.8718,748.0,3.3417,40.221595888946275,-121.03871178414889,1.4284
6.6827,49.0,2.2134,0.399,324.0,6.8614,41.498861485146655,-123.73858728845559,3.4457
1.8289,28.0,3.7642,0.4914,787.0,1.9921,41.867010106317274,-114.06241245393481,2.7251
3.1622,23.0,4.7116,0.8579,491.0,2.7623,39.657092759959944,-115.3647634645137,2.0429
1.7963,30.0,3.167,0.6392,496.0,2.2178,36.0744660625437,-119.60770577533853,1.3808
0.8389,18.0,4.0431,0.723,1275.0,2.759,33.29325680863735,-117.50304649597976,0.7011
3.1229,26.0,6.6158,1.1539,1465.0,4.4203,39.88289570131065,-117.45210518250497,3.3607
5.9335,33.0,5.2089,0.785,290.0,3.3647,37.80484037249015,-122.45793657733017,4.2583
2.6027,16.0,7.0373,1.1793,1130.0,3.5061,36.53010908784628,-122.39948935188686,2.0124
0.9635,29.0,3.1829,0.4664,908.0,2.1643,41.11036665839999,-119.56940261480582,1.6347
2.9339,16.0,2.911,0.3788,431.0,2.3604,33.55637608190844,-114.92848202855417,2.7223
1.6013,33.0,6.0648,1.2988,308.0,2.4065,37.17993849076316,-124.39506536398501,2.0771
0.5,39.0,6.7217,1.4181,1353.0,3.3419,32.60785962529048,-116.28369082253172,0.9876
2.5687,46.0,2.1109,0.3953,278.0,5.2802,36.952276098944196,-123.89596877099613,1.4054
3.9055,47.0,4.0389,0.5262,966.0,1.9504,33.03488111897745,-119.47866779372727,2.5608
6.199,38.0,8.2509,1.6514,1586.0,5.9299,33.62877020454668,-117.8023352527285,4.0376
9.298,23.0,4.9578,0.7748,826.0,2.1711,33.6164993443825,-117.28902769563412,5.0
4.2873,26.0,3.1181,0.7589,574.0,2.4648,38.66749787010261,-123.88596773203292,2.9938
5.2252,49.0,2.6675,0.3369,604.0,0.9981,39.58742635302152,-120.10466201746833,2.8415
1.1061,17.0,6.1383,0.7389,1072.0,1.5498,38.04200326842302,-118.36970876472559,2.6244
8.4594,38.0,5.6934,1.2994,1637.0,4.3764,41.64063921050815,-123.80652185828693,5.0
6.6005,45.0,10.172,1.5274,1153.0,2.5278,36.061270505475186,-123.08150715574925,3.8029
2.1023,24.0,2.8156,0.5831,505.0,3.8939,35.21426481967768,-117.5316856102076,2.0862
4.3805,43.0,3.4656,0.5731,1421.0,2.8195,40.75169171779987,-119.02279893579816,2.7037
4.0827,19.0,7.1481,1.623,1169.0,2.2829,34.6241604659348,-122.80079905668295,3.3328
7.6076,42.0,3.7728,0.8714,845.0,5.8421,41.65061412468581,-118.8799869623953,4.6645
2.4454,27.0,2.3852,0.5783,1305.0,1.1699,32.615467509553255,-114.91673007883364,2.3621
1.6123,2.0,4.923,0.8373,2227.0,3.6971,41.71384885372257,-124.33633035985868,2.1616
1.929,8.0,3.4966,0.4223,320.0,2.3323,32.91001916353047,-117.75234537839853,2.0794
5.0924,15.0,7.1147,0.987,1980.0,2.9055,40.96585958013168,-123.72667043664391,3.5344
0.709,41.0,4.0389,0.6464,507.0,2.7523,37.51316053631985,-124.43228084887065,1.5543
0.5,13.0,5.9858,1.3471,767.0,3.0413,41.93316556313336,-122.91812786906334,1.2029
5.0834,27.0,6.882,1.6404,236.0,1.0681,33.20106736498629,-120.05948036553384,2.4374
3.2949,22.0,5.4464,0.8024,3453.0,5.096,37.761615701812545,-116.0753880106895,2.7781
2.7536,47.0,16.4492,2.8087,544.0,2.4969,41.70837408838144,-121.54125228565213,3.2592
1.0899,47.0,5.4945,1.0638,392.0,1.0478,37.46942951961641,-117.93043126991803,1.1839
0.8213,1.0,9.8289,1.5335,487.0,2.0788,38.479287062284996,-120.18285530146927,1.865
1.7434,5.0,3.4147,0.562,1755.0,3.3461,39.10961254535386,-122.03951618435691,1.3113
3.5015,29.0,5.0191,1.1157,683.0,2.169,36.81814011529384,-119.10040530002999,2.4838
1.8039,15.0,7.8253,1.1108,1146.0,5.1449,38.4618017607986,-116.12662285108746,1.6792
5.1042,30.0,4.7896,0.9104,324.0,3.9196,38.050985963269454,-115.75883011441049,3.9913
1.394,46.0,5.8308,1.1402,258.0,3.0212,41.061001099664395,-115.61154491528902,1.3996
1.8898,6.0,8.2678,1.1446,436.0,1.5381,32.931740613243846,-120.94514296817272,1.9325
4.447,6.0,5.6362,1.1909,460.0,2.1793,35.16915030112619,-116.16871132048459,2.6974
2.0879,23.0,2.7561,0.4023,1215.0,3.9727,41.52890909872731,-122.27212622135647,0.9163
2.1616,5.0,5.2237,1.1005,376.0,2.3141,40.95750594696371,-116.74653643694973,2.2187
1.7325,22.0,6.5517,1.1263,812.0,2.5813,36.828739151464276,-114.54196352413753,1.3642
1.5216,41.0,5.6232,1.1222,471.0,2.3114,38.3912596791146,-124.35568973574495,1.9853
3.4831,20.0,4.0196,0.7869,669.0,3.2039,35.135121238320764,-119.87617872262263,1.9187
3.8137,20.0,3.2173,0.7978,151.0,1.9231,34.287151017375734,-117.69840462165295,2.4874
3.1868,39.0,3.7606,0.4824,935.0,2.822,36.90513484692983,-117.13135440988069,1.9568
1.7659,30.0,6.6452,1.0376,447.0,2.6022,35.8568461662475,-122.65107853817338,2.0744
2.3607,48.0,5.2263,1.0279,815.0,2.7641,38.04473306258328,-114.29207560999478,2.7624
8.3075,17.0,4.9558,1.0823,1039.0,4.101,33.23847905116735,-118.03971363630478,3.5965
1.0053,23.0,5.7815,1.3656,568.0,5.0069,41.75675067282858,-122.7744236871032,1.6306
10.1769,40.0,4.6024,0.6112,524.0,1.7591,41.86900207255623,-124.28451362701858,5.0
2.9148,50.0,7.4481,1.1643,230.0,3.0887,39.13253628318758,-116.27572591270736,2.0055
2.3963,13.0,3.1956,0.4306,2174.0,1.3102,37.59291548026914,-123.66310023582268,2.2394
5.2982,46.0,6.6453,0.8607,1447.0,2.4253,35.44051235472011,-123.01896532876252,4.0438
0.6395,36.0,8.1548,0.9987,2986.0,2.9092,40.231052687216014,-118.46428471801525,1.696
7.1436,42.0,11.4455,2.5699,1190.0,1.7917,39.004946139261854,-118.163192213779,3.7807
9.9783,10.0,6.0504,0.849,477.0,1.8542,34.04486092377647,-117.28768525477982,5.0
5.8216,38.0,2.8258,0.4816,504.0,2.855,41.153808252691505,-120.36810286703198,3.4041
0.624,39.0,15.9104,1.9342,396.0,5.0298,40.3141038077701,-116.37406397584836,1.5839
4.6409,39.0,9.8907,2.2538,282.0,2.8454,41.52309917627328,-114.26923470403317,3.52
8.6038,4.0,10.2839,1.3784,577.0,1.7999,39.39433532968942,-121.65350309766123,4.6655
8.0039,19.0,4.1851,0.744,759.0,1.8109,38.32744436139001,-117.11819952635157,5.0
1.0144,41.0,5.4385,0.9073,191.0,3.4439,36.47330884476088,-114.75107914985085,1.6561
5.537,28.0,4.9836,0.7625,527.0,3.3229,41.36092059186313,-117.29398899252105,4.3612
9.5534,27.0,4.3744,0.7874,317.0,2.7313,40.72760695025388,-117.34835026423528,5.0
2.7749,23.0,3.4328,0.4295,633.0,2.2754,32.9295773660088,-122.15038802460533,2.5227
0.9833,19.0,7.2973,1.2214,1452.0,2.4393,32.75048625772389,-118.88113289664322,2.0333
4.8552,16.0,8.6504,1.6434,209.0,2.8896,36.07640198534147,-118.59351014215191,2.588
5.6843,35.0,8.1445,1.6207,988.0,2.5894,40.20025664242741,-117.1486395942125,3.7352
2.4659,5.0,3.8065,0.728,902.0,6.2201,41.87912322849197,-114.03337477609008,3.3798
1.1812,24.0,3.8298,0.6857,1791.0,2.5017,33.92896046548352,-124.14673986329049,2.1551
5.4049,5.0,6.9013,1.3525,2619.0,3.2826,38.14424179584528,-123.81505705669139,3.306
1.587,29.0,7.3884,0.9723,3153.0,3.0072,36.1184631379947,-123.68152427097536,1.7761
3.59,6.0,5.8073,0.9306,887.0,2.7672,41.71418677923873,-116.69871908786595,3.2974
8.0907,41.0,4.1392,1.0169,1055.0,3.0176,40.50012976978923,-123.06828515133705,4.5945
0.8512,41.0,8.0162,1.9591,849.0,2.1768,40.46412269475581,-117.96425531785138,1.6178
5.1317,44.0,8.5427,1.7247,526.0,4.1893,36.95258501805222,-121.09097678211869,2.6959
2.3523,48.0,6.7369,1.2457,726.0,2.6172,36.44078527220782,-119.69814045978754,1.6266
2.3954,48.0,3.9959,0.5991,1749.0,3.9284,35.09736718334171,-122.23553682191715,1.7597
3.8963,37.0,3.7327,0.6227,8894.0,4.0967,33.03556721818381,-115.4058811063023,3.2713
1.5841,29.0,8.7091,1.7775,408.0,3.7339,40.71486257442301,-118.34542159628822,1.6109
1.1942,33.0,4.351,0.9816,758.0,2.2703,40.222559586735734,-114.58208573238635,1.6406
0.7796,27.0,4.4288,1.0078,438.0,4.0938,41.99731789621824,-118.46673937810453,1.9818
6.4381,35.0,5.9635,0.823,847.0,1.6087,41.9680499522021,-123.19896567873207,3.4917
2.0956,38.0,4.247,0.7886,375.0,1.6617,37.77660120322496,-122.70586044469601,2.3303
4.051,40.0,7.2855,1.5507,776.0,2.848,39.80538044421485,-114.11472324813761,3.2037
1.9357,48.0,5.1928,1.0932,974.0,4.0651,41.475274433883065,-116.8815654280259,1.8132
1.2053,6.0,4.0498,0.9985,3994.0,4.8746,40.57165021143541,-123.98257312469455,1.8289
4.2914,46.0,5.2473,0.7165,516.0,4.2131,34.84980696656038,-117.11029944713601,3.2833
3.4198,10.0,3.6138,0.6506,886.0,3.2241,36.780169285445886,-120.17218300849908,1.7743
